time_ps,interface_rmsd_nm,native_contact_fraction,peptide_com_shift_nm,departed
7.080000000000000000e+03,2.786692380905151367e-01,7.118644067796610075e-01,1.327607184648513794e-01,0.000000000000000000e+00
7.090000000000000000e+03,2.944911122322082520e-01,7.288135593220338437e-01,1.551734209060668945e-01,0.000000000000000000e+00
7.100000000000000000e+03,2.987742424011230469e-01,7.288135593220338437e-01,1.353725045919418335e-01,0.000000000000000000e+00
7.110000000000000000e+03,3.076644837856292725e-01,7.118644067796610075e-01,1.458884775638580322e-01,0.000000000000000000e+00
7.120000000000000000e+03,3.116962909698486328e-01,6.949152542372881713e-01,1.275870949029922485e-01,0.000000000000000000e+00
7.130000000000000000e+03,2.936034500598907471e-01,6.779661016949152241e-01,1.255556046962738037e-01,0.000000000000000000e+00
7.140000000000000000e+03,3.008642196655273438e-01,6.779661016949152241e-01,1.270229220390319824e-01,0.000000000000000000e+00
7.150000000000000000e+03,2.879158556461334229e-01,6.779661016949152241e-01,1.565898656845092773e-01,0.000000000000000000e+00
7.160000000000000000e+03,3.120675384998321533e-01,7.288135593220338437e-01,1.427095681428909302e-01,0.000000000000000000e+00
7.170000000000000000e+03,3.253092169761657715e-01,7.288135593220338437e-01,1.629615724086761475e-01,0.000000000000000000e+00
7.180000000000000000e+03,3.267556130886077881e-01,6.610169491525423879e-01,1.503536105155944824e-01,0.000000000000000000e+00
7.190000000000000000e+03,3.175798952579498291e-01,6.779661016949152241e-01,1.366323381662368774e-01,0.000000000000000000e+00
7.200000000000000000e+03,3.208996355533599854e-01,6.440677966101694407e-01,1.257750838994979858e-01,0.000000000000000000e+00
7.210000000000000000e+03,3.438244760036468506e-01,6.779661016949152241e-01,1.510635316371917725e-01,0.000000000000000000e+00
7.220000000000000000e+03,3.251892626285552979e-01,7.118644067796610075e-01,1.410056650638580322e-01,0.000000000000000000e+00
7.230000000000000000e+03,3.161578178405761719e-01,6.949152542372881713e-01,1.286550164222717285e-01,0.000000000000000000e+00
7.240000000000000000e+03,3.009269833564758301e-01,6.779661016949152241e-01,1.103260740637779236e-01,0.000000000000000000e+00
7.250000000000000000e+03,3.192929327487945557e-01,6.949152542372881713e-01,1.456598788499832153e-01,0.000000000000000000e+00
7.260000000000000000e+03,3.112791776657104492e-01,7.288135593220338437e-01,1.410205364227294922e-01,0.000000000000000000e+00
7.270000000000000000e+03,3.072825968265533447e-01,7.118644067796610075e-01,1.182720810174942017e-01,0.000000000000000000e+00
7.280000000000000000e+03,2.998915612697601318e-01,7.457627118644067910e-01,1.395743340253829956e-01,0.000000000000000000e+00
7.290000000000000000e+03,2.892456948757171631e-01,7.288135593220338437e-01,1.196653321385383606e-01,0.000000000000000000e+00
7.300000000000000000e+03,3.115506768226623535e-01,6.779661016949152241e-01,1.447073966264724731e-01,0.000000000000000000e+00
7.310000000000000000e+03,3.162495195865631104e-01,7.118644067796610075e-01,9.945606440305709839e-02,0.000000000000000000e+00
7.320000000000000000e+03,2.906659245491027832e-01,7.288135593220338437e-01,1.140121370553970337e-01,0.000000000000000000e+00
7.330000000000000000e+03,3.179694414138793945e-01,7.288135593220338437e-01,1.323475688695907593e-01,0.000000000000000000e+00
7.340000000000000000e+03,3.100192844867706299e-01,7.118644067796610075e-01,1.357665061950683594e-01,0.000000000000000000e+00
7.350000000000000000e+03,3.188653588294982910e-01,7.288135593220338437e-01,1.299665868282318115e-01,0.000000000000000000e+00
7.360000000000000000e+03,3.005223572254180908e-01,7.118644067796610075e-01,1.267326921224594116e-01,0.000000000000000000e+00
7.370000000000000000e+03,3.025749027729034424e-01,7.627118644067796271e-01,9.943893551826477051e-02,0.000000000000000000e+00
7.380000000000000000e+03,2.969159185886383057e-01,7.288135593220338437e-01,8.171423524618148804e-02,0.000000000000000000e+00
7.390000000000000000e+03,3.019818961620330811e-01,7.457627118644067910e-01,9.054443240165710449e-02,0.000000000000000000e+00
7.400000000000000000e+03,2.993787229061126709e-01,6.949152542372881713e-01,8.461521565914154053e-02,0.000000000000000000e+00
7.410000000000000000e+03,2.897796928882598877e-01,7.118644067796610075e-01,1.294760704040527344e-01,0.000000000000000000e+00
7.420000000000000000e+03,2.915367186069488525e-01,6.271186440677966045e-01,9.748939424753189087e-02,0.000000000000000000e+00
7.430000000000000000e+03,2.709003090858459473e-01,6.610169491525423879e-01,8.795492351055145264e-02,0.000000000000000000e+00
7.440000000000000000e+03,2.998096942901611328e-01,6.949152542372881713e-01,8.930011093616485596e-02,0.000000000000000000e+00
7.450000000000000000e+03,3.123412430286407471e-01,6.949152542372881713e-01,1.111808642745018005e-01,0.000000000000000000e+00
7.460000000000000000e+03,2.901653647422790527e-01,6.440677966101694407e-01,1.016494706273078918e-01,0.000000000000000000e+00
7.470000000000000000e+03,2.857592999935150146e-01,6.440677966101694407e-01,1.023129448294639587e-01,0.000000000000000000e+00
7.480000000000000000e+03,2.741794288158416748e-01,6.779661016949152241e-01,1.064379215240478516e-01,0.000000000000000000e+00
7.490000000000000000e+03,2.926543354988098145e-01,6.610169491525423879e-01,8.868376910686492920e-02,0.000000000000000000e+00
