branch_key,action_sha256,action_type,child_sequence_sha256,baseline_role,parent_sequence_sha256,metric_name,metric_kind,comparable,reason,direction,unit,parent_value,child_value,raw_delta_child_minus_parent,improvement_delta,changed,delta_sha256
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,amp_read_log10_mic_um,numeric,true,same_frozen_numeric_contract,minimize,log10(uM),0.8502392420270765,1.0108833527260477,0.16064411069897122,-0.16064411069897122,true,dcc1e6676e91406dce46c00b67e0f91cf0e5b0abb3bcab5126fddef91565e916
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,guruprasad_instability_index,numeric,true,same_frozen_numeric_contract,minimize,index,-9.308695652173913,-15.843478,-6.534782347826086,6.534782347826086,true,2db2e6870d04e04e3421447740cd2f0447b5d5b6f4ba5aa84cea030c024a27a7
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,hydrophobic_moment_eisenberg,numeric,false,audit_metric_has_no_monotonic_improvement_direction,audit,dimensionless,0.14056582796750103,0.14533663197657598,0.004770804009074953,,true,520a7bb310800f61be12dec8ec9acf0e6e1e0298645de305d6da02b1a9f0804c
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,hydrophobic_ratio_modlamp,numeric,false,audit_metric_has_no_monotonic_improvement_direction,audit,fraction,0.2608695652173913,0.21739130434782608,-0.043478260869565216,,true,6c87a55ec315b97c80b590954108667898913361f161ad3d397fc29151001b8c
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,llamp_log10_mic_um,numeric,true,same_frozen_numeric_contract,minimize,log10(uM),1.3610467910766602,1.4340428113937378,0.07299602031707764,-0.07299602031707764,true,b4878dd81190c88f9b1379588741f3808cf6418f508ff871de0fca1e456450f7
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,macrel_amp_probability,numeric,true,same_frozen_numeric_contract,maximize,probability,0.584,0.501,-0.08299999999999996,-0.08299999999999996,true,2c47eb3fa8815860a48afdc3d49fc17d5a8d0a62bec94f2639245d88ebfbc5fb
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,macrel_hemolysis_label,categorical,true,same_frozen_label_contract,audit,label,low,low,,,false,e71c6a9a94d7326a32387927707af3e9891fb770b3f8adee6fc5a1e98e3587ea
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,macrel_hemolysis_probability,numeric,true,same_frozen_numeric_contract,minimize,probability,0.465,0.436,-0.029000000000000026,0.029000000000000026,true,8e5fb84bc2e98ca4e7eab4d89e64807d1cbe68eb1b9b42f80108d2229fb280d3
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,maximum_hydrophobic_run,numeric,true,same_frozen_numeric_contract,minimize,residues,2.0,1.0,-1.0,1.0,true,8fef0faaf89d5684380f9b59a7dd78bcec787fee847ea4b1c1118aaf9390dc50
vegfa,85467e469292e22897a07f7f3a737b593c0507f3a8c101ad2d6d40f4b24f6299,masked_substitution,4b99df8828f53c5cee8b1908a8c30878e3dcfa629fe2220bfcc36844da49f334,primary_parent,02e6e8a9041d1f5e02ded66ace7f1bf8353933cb460554f7d6d4f7827ee851e3,net_charge_ph7_4,numeric,false,audit_metric_has_no_monotonic_improvement_direction,audit,elementary_charge,6.112,6.112,0.0,,false,d06beecb5cb29ef694786722e2527d920b230aba2b0e26a03e122a8393008dcf
