time_ps,interface_rmsd_nm,native_contact_fraction,peptide_com_shift_nm,departed
0.000000000000000000e+00,7.603858875881996937e-08,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+01,7.019153237342834473e-02,8.983050847457627608e-01,1.482386048883199692e-02,0.000000000000000000e+00
2.000000000000000000e+01,8.783613145351409912e-02,8.474576271186440302e-01,4.996148869395256042e-02,0.000000000000000000e+00
3.000000000000000000e+01,9.463828802108764648e-02,8.644067796610169774e-01,5.456226319074630737e-02,0.000000000000000000e+00
4.000000000000000000e+01,9.049978107213973999e-02,9.152542372881355970e-01,3.018787689507007599e-02,0.000000000000000000e+00
5.000000000000000000e+01,9.639741480350494385e-02,8.813559322033898136e-01,6.474535912275314331e-03,0.000000000000000000e+00
6.000000000000000000e+01,9.631393104791641235e-02,8.644067796610169774e-01,2.255270257592201233e-02,0.000000000000000000e+00
7.000000000000000000e+01,9.827595204114913940e-02,8.813559322033898136e-01,4.743368923664093018e-02,0.000000000000000000e+00
8.000000000000000000e+01,8.716160804033279419e-02,8.474576271186440302e-01,4.535192251205444336e-02,0.000000000000000000e+00
9.000000000000000000e+01,8.420439809560775757e-02,8.813559322033898136e-01,6.394476443529129028e-02,0.000000000000000000e+00
1.000000000000000000e+02,9.160150587558746338e-02,9.152542372881355970e-01,6.227569282054901123e-02,0.000000000000000000e+00
1.100000000000000000e+02,9.072208404541015625e-02,8.813559322033898136e-01,4.695980995893478394e-02,0.000000000000000000e+00
1.200000000000000000e+02,1.054034158587455750e-01,9.152542372881355970e-01,7.221594452857971191e-02,0.000000000000000000e+00
1.300000000000000000e+02,1.076399683952331543e-01,8.813559322033898136e-01,6.146251037716865540e-02,0.000000000000000000e+00
1.400000000000000000e+02,1.153205186128616333e-01,8.644067796610169774e-01,8.062046766281127930e-02,0.000000000000000000e+00
1.500000000000000000e+02,1.232378408312797546e-01,8.813559322033898136e-01,1.095470115542411804e-01,0.000000000000000000e+00
1.600000000000000000e+02,1.194837540388107300e-01,8.813559322033898136e-01,9.975253790616989136e-02,0.000000000000000000e+00
1.700000000000000000e+02,1.184239089488983154e-01,8.305084745762711940e-01,7.135049253702163696e-02,0.000000000000000000e+00
1.800000000000000000e+02,1.529239714145660400e-01,8.813559322033898136e-01,1.146294325590133667e-01,0.000000000000000000e+00
1.900000000000000000e+02,1.488436758518218994e-01,8.983050847457627608e-01,1.216038689017295837e-01,0.000000000000000000e+00
2.000000000000000000e+02,1.364317983388900757e-01,8.305084745762711940e-01,1.108852177858352661e-01,0.000000000000000000e+00
2.100000000000000000e+02,1.201375871896743774e-01,8.644067796610169774e-01,9.821522980928421021e-02,0.000000000000000000e+00
2.200000000000000000e+02,1.572956889867782593e-01,8.813559322033898136e-01,1.558938026428222656e-01,0.000000000000000000e+00
